,index,Index,N,-logL,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
14653,2574,17790,2.0,90.1731,0.1597133,2.248333,0.02155012,0.9929567,0.6638739,-0.1763896,2.895746,-0.0001675704,1.057455,0.4127428,0.6539097
14656,2577,17652,8.0,90.4211,0.1597133,2.248333,0.02155012,0.9929567,0.6638739,-0.1763896,2.369515,-0.0001203601,0.9622105,0.4127428,0.6539097
14657,2578,19040,1.0,90.7935,0.1597133,2.248333,0.02155012,0.9929567,0.6638739,-0.1763896,2.79008,-0.0001953686,0.8759653,0.4127428,0.6539097
14659,2580,17522,2.0,92.2143,0.1767719,1.91024,0.0220957,0.9129784,0.6561912,-0.3700474,2.897967,-0.0002097176,0.9171671,0.4633485,0.5597489
14666,2587,15940,1.0,91.0129,0.1864411,2.269698,0.02394421,0.8141533,0.7256647,0.1652439,2.561618,-3.955845e-05,0.9850023,0.4007478,0.6730688
14667,2588,19604,1.0,90.9627,0.1899519,2.339852,0.02489965,0.7431167,0.7473921,-0.03852385,2.56913,-3.144671e-05,0.9987933,0.3857817,0.6837736
14671,2592,17786,2.0,91.096,0.1815284,1.857488,0.02549247,1.077137,0.6731358,-0.01751662,2.601509,-0.0001787462,0.9503545,0.4583085,0.5851741
14672,2593,17977,2.0,91.3077,0.168603,1.94737,0.02498008,1.150657,0.6644838,-0.3428438,2.589964,-0.0001811029,0.9673699,0.4398873,0.6060623
14682,2603,19425,4.0,90.4282,0.09392489,3.328978,0.02514143,1.221259,0.6923285,-0.3348319,2.72739,0.0001020844,1.153567,0.2497512,0.8584921
14687,2608,15350,2.0,92.4638,0.1224561,3.141937,0.02493693,0.9839728,0.7640416,-0.8353648,2.74293,-0.0001294803,1.274806,0.2535926,0.8754289
14690,2611,18517,1.0,91.8245,0.09500601,3.680907,0.02492264,0.9417215,0.7754966,-0.9150914,2.514046,6.703017e-05,1.190013,0.2004885,0.9436668
14697,2618,19086,1.0,92.306,0.1248451,2.883103,0.02361852,0.9321693,0.720126,-0.4845884,2.306213,0.0002995374,1.166495,0.2875301,0.7610964
14700,2621,17415,2.0,92.1971,0.09656844,3.625546,0.02290573,0.91414,0.7194651,-0.6711453,2.418485,0.000384131,0.9934095,0.2320544,0.9266354
14703,2624,17390,2.0,93.1389,0.1031173,2.813559,0.02285344,1.202367,0.6556154,-0.4549985,2.300222,0.000360872,0.9861235,0.2945685,0.707817
14704,2625,17169,2.0,91.1442,0.1282621,2.630144,0.02017308,1.142923,0.6972192,-0.520364,2.310757,0.0003511325,0.9928096,0.3066752,0.7594415
14705,2626,18192,7.0,91.9778,0.1282621,2.630144,0.02017308,1.142923,0.6972192,-0.520364,2.449405,0.0004011748,0.9419554,0.3066752,0.7594415
14707,2628,16728,1.0,92.5922,0.08072392,3.771326,0.02161529,1.09725,0.7495034,-1.071969,2.480449,0.0004150036,0.9715494,0.1833242,0.9531372
14708,2629,16383,11.0,92.342,0.08072392,3.771326,0.02161529,1.09725,0.7495034,-1.071969,2.908887,0.0003461902,0.9310856,0.1833242,0.9531372
14709,2630,15539,2.0,91.0932,0.08072392,3.771326,0.02161529,1.09725,0.7495034,-1.071969,2.45978,0.0001380935,0.9309569,0.1833242,0.9531372
14711,2632,17497,2.0,91.5781,0.09925154,3.529338,0.02339154,1.190514,0.7956141,-0.5054489,2.183063,3.324204e-05,0.7940417,0.194766,1.024374
14721,2642,16441,1.0,92.8691,0.125953,2.900796,0.02342755,1.14813,0.7650644,-0.7516646,2.437833,0.0001985625,0.7795313,0.2563107,0.8620845
14723,2644,16652,1.0,90.4219,0.1661275,2.219643,0.02323421,1.033815,0.7079249,-0.4390049,2.558244,0.0001550664,0.8964674,0.3791338,0.6770752
14729,2650,19454,2.0,90.8655,0.101093,3.521865,0.02161114,0.8961956,0.7912071,-1.197827,2.352838,4.691947e-05,1.024747,0.1970392,0.9233271
14732,2653,18551,1.0,92.1114,0.1753393,1.919665,0.0215762,1.027865,0.7329381,-0.2342115,2.230219,1.755952e-05,0.9858364,0.3677593,0.612841
14736,2657,18856,1.0,91.4897,0.1491892,2.30629,0.0228371,1.077274,0.7236285,-0.05637851,2.182999,4.01985e-05,1.033423,0.3297513,0.683448
14737,2658,16954,6.0,91.5399,0.1491892,2.30629,0.0228371,1.077274,0.7236285,-0.05637851,2.479298,0.0001394839,1.06648,0.3297513,0.683448
14738,2659,18057,1.0,90.6082,0.1543543,2.495667,0.02155692,0.900799,0.7506291,-0.4824794,2.564357,0.0001544953,1.084349,0.3133502,0.7226122
14747,2668,16078,1.0,90.7899,0.1185194,3.121967,0.0242378,1.035385,0.7330144,0.03080659,2.379551,4.80831e-05,1.134907,0.2668875,0.863716
14750,2671,17188,1.0,92.0385,0.160982,2.457868,0.02384303,0.9934716,0.7632666,0.2449609,2.934208,-0.0001882283,1.231381,0.3183605,0.7491763
14757,2678,15399,2.0,91.1408,0.2081692,1.733886,0.02387496,1.009968,0.7611994,0.1641114,2.822086,-5.934123e-05,1.085838,0.4015851,0.6063615
14760,2681,18628,3.0,92.7018,0.1704159,2.421748,0.02373533,0.935816,0.7554369,-0.0451242,2.137463,0.0004791921,1.098962,0.3413361,0.7390603
14762,2683,15801,2.0,91.3247,0.1174909,2.947282,0.02473885,1.061961,0.7183619,-0.2385109,2.804524,0.0002045249,1.034813,0.2768639,0.7887446
14763,2684,17545,2.0,91.7108,0.1023321,3.033737,0.02433957,1.053477,0.6717616,-0.5800021,2.858072,0.0002164036,1.043797,0.2821318,0.7373703
14767,2688,17906,4.0,93.125,0.1153009,2.721194,0.02325546,1.220763,0.6957311,-0.5075695,2.708777,-0.0002531514,1.268172,0.2875795,0.7466378
14769,2690,18276,1.0,93.4661,0.1929192,1.840386,0.02599799,0.9918055,0.7289318,-0.6682259,2.677344,-0.0002425605,1.296773,0.4132206,0.592021
14770,2691,17376,1.0,93.3784,0.1929192,1.840386,0.02599799,0.9918055,0.7289318,-0.6682259,2.831688,-0.0001939408,1.309809,0.4132206,0.592021
14778,2699,15338,4.0,90.5563,0.1891894,1.92808,0.02555203,1.026974,0.7504503,-0.8169953,2.345625,0.0001062535,0.9509737,0.3824482,0.6303943
14779,2700,15804,1.0,90.8421,0.1891894,1.92808,0.02555203,1.026974,0.7504503,-0.8169953,2.216328,5.578774e-05,0.9254855,0.3824482,0.6303943
14780,2701,17838,8.0,91.0185,0.1891894,1.92808,0.02555203,1.026974,0.7504503,-0.8169953,2.238452,0.0001107835,1.098199,0.3824482,0.6303943
14788,2709,15639,6.0,91.7732,0.1087551,2.738324,0.02575441,1.215898,0.6514912,-1.047418,2.328526,-0.0002222809,1.112514,0.3184275,0.6926813
14791,2712,19344,9.0,91.1027,0.1346083,2.669776,0.02518432,1.077579,0.7406439,-0.9967145,2.503105,-0.0001435433,1.156762,0.2924724,0.7601575
14792,2713,19258,1.0,92.7303,0.1346083,2.669776,0.02518432,1.077579,0.7406439,-0.9967145,2.763742,-0.0001133838,1.267271,0.2924724,0.7601575
14793,2714,15825,3.0,94.0915,0.1346083,2.669776,0.02518432,1.077579,0.7406439,-0.9967145,3.094013,-0.0001766568,1.278444,0.2924724,0.7601575
14799,2720,18689,9.0,91.8901,0.1604492,1.909836,0.02481233,1.198638,0.6606065,-0.1512362,2.487321,-0.0001364055,1.241551,0.4259975,0.5898657
14805,2726,16714,2.0,91.3422,0.1691051,2.060409,0.02416416,1.136224,0.6904508,-0.1117468,2.589578,-4.046856e-05,0.9866347,0.4067639,0.6515534
14807,2728,15326,8.0,90.5369,0.1797251,1.711449,0.02063224,1.136961,0.6465791,-0.2930411,2.386135,-0.0001244416,0.9404299,0.4807905,0.5640057
14811,2732,17972,1.0,90.3486,0.1797251,1.711449,0.02063224,1.136961,0.6465791,-0.2930411,2.208473,6.520832e-05,1.126966,0.4807905,0.5640057
14822,2743,15051,1.0,92.8385,0.1634819,2.109562,0.02224125,1.178821,0.7460199,-0.3594244,2.606677,0.0001751787,1.281089,0.3348644,0.6969328
14824,2745,19946,2.0,93.2875,0.1428029,2.49165,0.02306029,1.251642,0.7536351,-0.5036448,2.082186,0.0003207168,1.216156,0.2931642,0.8016675
14827,2748,16439,2.0,93.908,0.1514502,2.400194,0.01977649,1.242884,0.7828053,-0.637643,2.102023,0.0003110464,1.221073,0.2804753,0.822377
14828,2749,18079,1.0,92.9322,0.1514502,2.400194,0.01977649,1.242884,0.7828053,-0.637643,2.156218,1.342396e-05,1.19557,0.2804753,0.822377
14839,2760,18973,3.0,91.6725,0.1835282,2.086227,0.01975193,0.9521617,0.8075919,-0.8119533,3.039289,0.0002665461,1.053109,0.3126692,0.6868602
14840,2761,19778,2.0,91.6676,0.1769829,2.310354,0.02040705,0.9749582,0.8183869,-0.8646511,3.019911,0.0002644511,1.060011,0.2956805,0.7608358
14841,2762,17266,2.0,91.4426,0.1769829,2.310354,0.02040705,0.9749582,0.8183869,-0.8646511,3.043162,8.185116e-05,1.163725,0.2956805,0.7608358
14845,2766,17651,2.0,93.3089,0.1882902,1.856499,0.01904376,1.000799,0.8034017,-0.5043293,2.707908,9.235482e-06,1.118312,0.3222198,0.6383704
14848,2769,17628,7.0,90.6474,0.2095974,2.245139,0.02006515,0.8461967,0.7987529,-0.5745334,2.287003,3.912221e-06,1.02872,0.3609788,0.7531997
14854,2775,16915,1.0,90.1831,0.1422493,2.469074,0.02284007,1.185703,0.738152,-0.1624345,2.084266,-0.0001773093,1.095783,0.3041717,0.761587
14855,2776,17263,2.0,90.8344,0.1422493,2.469074,0.02284007,1.185703,0.738152,-0.1624345,2.084828,-0.0003091485,1.046036,0.3041717,0.761587
14856,2777,18409,1.0,90.8287,0.1459113,2.656356,0.02226968,1.02476,0.734756,-0.6162025,2.170814,-0.0002913288,1.065209,0.3127164,0.7912696
14859,2780,19512,2.0,91.3491,0.1532038,2.792465,0.01957686,0.8096406,0.8009284,-1.003868,2.271145,-0.0002780217,1.078152,0.2703484,0.8242234
14873,2794,17592,8.0,93.5048,0.1830814,2.316988,0.02110425,0.9526033,0.7957984,-1.070176,2.039709,-0.0004385037,1.060312,0.3234349,0.7600068
14874,2795,15860,5.0,92.7958,0.1609424,2.39288,0.02133498,1.041029,0.7930402,-1.077941,2.021273,-0.0004396486,1.056948,0.2908535,0.7630535
14883,2804,18622,10.0,90.8177,0.1778477,2.363719,0.02282851,0.9536767,0.8099666,-1.012852,2.080348,-0.0001527679,0.8908285,0.3068693,0.7608347
14885,2806,17506,7.0,92.3108,0.1778477,2.363719,0.02282851,0.9536767,0.8099666,-1.012852,2.162141,-0.0003756152,1.130785,0.3068693,0.7608347
14889,2810,18222,11.0,91.3418,0.2040757,1.920848,0.02117487,1.014271,0.7943876,-0.9690563,2.305519,-0.000127616,1.112882,0.3579654,0.6814078
14893,2814,19478,8.0,92.2512,0.2040757,1.920848,0.02117487,1.014271,0.7943876,-0.9690563,2.753032,-7.66592e-05,1.136623,0.3579654,0.6814078
14904,2825,15681,3.0,90.6342,0.1207737,2.891925,0.02162731,1.131827,0.7215491,-0.8344411,2.423004,-0.0001019166,1.05806,0.2747523,0.8267726
14913,2834,16269,4.0,91.3513,0.1583747,2.535265,0.02340334,0.9477788,0.7800845,-0.4783127,2.290376,0.0003866802,1.023228,0.2997742,0.7616292
14923,2844,19292,2.0,92.9039,0.08131124,3.844207,0.02266146,1.068161,0.7986225,-1.22765,2.007802,0.0002346948,0.9202582,0.1640282,0.9809707
14927,2848,16251,3.0,91.1335,0.08634379,3.79923,0.02484927,1.050574,0.7799587,-0.8573198,2.156139,0.0001997747,1.07514,0.1838413,0.9747325
14931,2852,19724,8.0,89.7434,0.1594356,2.504289,0.0220286,0.9239578,0.7715772,-0.7694363,2.616488,6.66591e-05,0.9944663,0.305894,0.749832
14934,2855,15093,1.0,89.9029,0.1247556,3.065769,0.02164795,1.063252,0.7884754,-0.690203,2.323326,-7.916097e-05,0.9775162,0.2365277,0.9136067
14935,2856,15329,1.0,89.9153,0.1247556,3.065769,0.02164795,1.063252,0.7884754,-0.690203,2.395711,3.245144e-05,1.030783,0.2365277,0.9136067
14937,2858,19582,4.0,89.8061,0.0995454,3.399469,0.0220753,1.190751,0.7977154,-0.6461268,2.349811,2.325808e-05,1.030551,0.1921346,0.9740245
14941,2862,17569,8.0,91.1678,0.0995454,3.399469,0.0220753,1.190751,0.7977154,-0.6461268,2.132289,-0.0003328153,1.100972,0.1921346,0.9740245
14951,2872,17298,2.0,93.1533,0.0887198,3.530007,0.02065258,1.229735,0.7942579,-0.4134461,2.387119,0.0001727897,0.7966551,0.1743953,0.9815389
14952,2873,15530,1.0,91.5691,0.0887198,3.530007,0.02065258,1.229735,0.7942579,-0.4134461,2.290793,-0.0001222136,1.024747,0.1743953,0.9815389
14957,2878,17592,12.0,92.8075,0.1056412,2.919028,0.01878922,1.09252,0.7149901,-0.1035641,2.924066,-6.043314e-05,0.9826422,0.2446633,0.7692405
14960,2881,18009,8.0,92.3873,0.1118108,2.965811,0.02006421,1.095807,0.6829163,0.1730966,3.038689,-8.883795e-05,0.8208638,0.2841474,0.8012861
14962,2883,15280,1.0,93.8176,0.1313257,2.657166,0.01913126,1.102353,0.721077,-0.1726984,2.929039,-0.0001701808,0.7554087,0.2906058,0.7818209
14968,2889,15010,2.0,92.0581,0.1530248,2.220393,0.02190799,1.157637,0.7257861,0.5123963,2.813742,8.768059e-05,0.908607,0.3333113,0.6953963
14973,2894,15265,2.0,92.3257,0.1616899,2.102485,0.01985597,0.9758463,0.6843725,0.411529,2.899582,-0.0001166303,1.040037,0.3889908,0.6210056
14978,2899,17186,2.0,92.9715,0.1156599,3.098442,0.02252415,0.8321119,0.6972123,0.1473746,2.961537,-0.0002379829,0.9356869,0.285593,0.7792028
14982,2903,15092,1.0,92.2985,0.1847397,2.071913,0.02076438,0.7794135,0.6776434,-0.09259142,2.518629,-9.627155e-05,0.9783334,0.4489286,0.5989744
14986,2907,18982,3.0,91.9025,0.1313275,2.938216,0.02076064,0.7716333,0.7067596,-0.4814459,2.398432,-3.736234e-05,1.188171,0.3057647,0.7733184
14992,2913,19971,1.0,93.9579,0.1301127,2.726359,0.02057367,0.8996662,0.69621,-0.01076266,2.959298,0.0002671271,0.8445039,0.3122094,0.7249268
14993,2914,18472,3.0,91.7731,0.1301127,2.726359,0.02057367,0.8996662,0.69621,-0.01076266,2.828876,4.065224e-05,0.8885739,0.3122094,0.7249268
14994,2915,16874,4.0,92.8731,0.1389555,2.619249,0.01947869,0.8540506,0.7453379,-0.5124647,2.828127,4.177054e-05,0.9188498,0.2863549,0.7179298
14998,2919,17799,7.0,93.6294,0.1233922,3.216695,0.02063672,0.7327108,0.7530158,-0.5013814,2.967955,-0.0001467107,0.8608534,0.2551405,0.8518238
15002,2923,18740,4.0,92.4899,0.1097688,3.480798,0.01901575,0.7173209,0.7763953,-0.7364266,2.511997,-0.000145718,1.176678,0.2147161,0.9117409
15005,2926,15616,2.0,92.4999,0.08764077,3.784652,0.01997991,0.8456064,0.7896462,-0.9725492,2.654076,2.855346e-06,1.07005,0.173629,0.9454427
15011,2932,15619,6.0,89.9552,0.1396251,2.803309,0.0193916,1.008527,0.7888532,-0.0376179,2.638717,0.0001466956,1.05284,0.2565701,0.8558787
15012,2933,16340,3.0,89.9289,0.1552785,2.568659,0.01945447,0.9624727,0.8060652,-0.406678,2.632536,0.0001504787,1.077153,0.2699185,0.7988857
15017,2938,16199,3.0,92.5092,0.1108364,3.055362,0.01958874,1.01641,0.7114875,-0.6983193,2.850366,0.0004333291,1.000365,0.2589204,0.8181168
15019,2940,17281,5.0,92.6007,0.1376115,2.763663,0.01935653,1.001808,0.7677891,-0.5937712,2.797134,0.0004218354,1.005774,0.2673659,0.8238193
15023,2944,16191,1.0,92.1855,0.1660481,2.12364,0.02000971,1.084562,0.7683224,-0.3646662,2.244179,0.0002220033,1.213227,0.3162729,0.693901
15029,2950,16548,2.0,92.9105,0.144908,2.604163,0.01944492,1.043964,0.7854912,0.2280646,2.05752,-0.0001923747,1.257232,0.2674198,0.805217
15034,2955,16630,5.0,92.5998,0.1709252,2.336916,0.02129865,0.9331606,0.8059627,-0.7173602,2.328003,-0.0004026561,1.049107,0.2969137,0.7328793
15044,2965,15002,2.0,92.7945,0.135129,2.690083,0.01972779,0.9329167,0.6741956,-0.2836713,2.837943,-0.0004936225,1.106612,0.3421064,0.7369368
15046,2967,19155,3.0,91.0893,0.1595945,2.292152,0.02036709,0.8697412,0.6522286,-0.3857201,2.847438,-0.0003155424,1.022121,0.4245529,0.6380891
15049,2970,18034,8.0,90.2489,0.1640454,2.297775,0.02026867,0.8818185,0.6822988,-0.2151598,2.898407,-2.262704e-05,1.164751,0.3973052,0.6612539
15050,2971,16499,1.0,90.729,0.1640454,2.297775,0.02026867,0.8818185,0.6822988,-0.2151598,3.035612,1.335412e-05,1.208467,0.3973052,0.6612539
15053,2974,17483,1.0,91.2498,0.1640454,2.297775,0.02026867,0.8818185,0.6822988,-0.2151598,2.41963,-0.0001079137,1.106004,0.3973052,0.6612539
15063,2984,15475,1.0,94.3962,0.1343833,2.633139,0.02329679,0.9969144,0.7492373,-0.3283874,2.29895,-0.0003251963,0.8409617,0.2820386,0.7317887
15074,2995,16875,4.0,91.6265,0.1364881,3.114627,0.02174851,0.716405,0.8050277,-0.9275134,2.950561,-8.563979e-05,1.201899,0.2451599,0.8550712
15078,2999,16518,1.0,94.3597,0.1851417,2.064272,0.02514716,0.7873882,0.7205715,-0.6639242,3.021612,0.0001581651,1.215841,0.4062473,0.5927318
15080,3001,19547,3.0,94.0341,0.1851417,2.064272,0.02514716,0.7873882,0.7205715,-0.6639242,2.502609,-8.591469e-05,1.167748,0.4062473,0.5927318
15088,3009,16362,7.0,91.1959,0.1872342,2.22606,0.02573343,0.9214764,0.7397986,-0.6086469,2.369252,-0.0002004461,1.180536,0.3902997,0.6883176
15098,3019,17990,2.0,91.2006,0.1815068,2.216246,0.02449494,0.8201746,0.7205807,-0.415348,2.480435,8.606659e-05,1.162406,0.3979802,0.6444196
15107,3028,15875,3.0,93.332,0.2305848,1.788149,0.0248893,0.8552953,0.750924,0.6144422,3.041599,-0.0001753587,1.138219,0.4542015,0.6013791
15108,3029,19369,2.0,91.7646,0.2244509,1.960174,0.02217634,0.8391161,0.7419279,0.2831712,3.095764,-0.0001757258,1.149348,0.4492111,0.6495688
15118,3039,15421,5.0,91.3234,0.2187093,2.008244,0.0245537,0.9358158,0.7860709,-0.09423837,2.723792,0.0001308083,1.212445,0.3947308,0.6924483
15124,3045,19044,8.0,90.1063,0.2325877,1.980022,0.02415955,0.8985471,0.8125111,0.07756667,2.606646,-4.704815e-05,0.955552,0.389884,0.7000577
15132,3053,16183,24.0,90.7645,0.2379462,1.727757,0.02272637,0.9427909,0.7575948,-0.2606173,2.288709,5.090024e-05,0.827432,0.4552954,0.6273531
15139,3060,16851,2.0,90.2055,0.1898974,1.971004,0.02097622,1.103435,0.748309,-0.4257542,2.163013,-3.659169e-05,0.968591,0.377733,0.6890798
15147,3068,17013,1.0,91.5468,0.1629209,2.150925,0.02573441,1.003425,0.6773418,-0.6434108,2.678895,-3.027856e-05,1.246137,0.4126042,0.6187074
15159,3080,16624,1.0,93.0622,0.199375,1.757395,0.02449198,1.208398,0.794541,0.09987158,2.489244,1.814653e-05,1.232714,0.3556356,0.6730757
15169,3090,16040,1.0,93.0181,0.139495,2.689794,0.02195033,1.098852,0.7618988,-0.664871,2.896355,-0.0001627261,0.9550785,0.2792288,0.8194232
15173,3094,19447,1.0,92.0145,0.1103236,3.190966,0.01913889,1.072701,0.7833043,-0.874692,2.846084,-0.0003631445,0.9275669,0.2120501,0.915383
15174,3095,19860,5.0,92.5624,0.1103236,3.190966,0.01913889,1.072701,0.7833043,-0.874692,3.129823,-7.551656e-05,0.769207,0.2120501,0.915383
15176,3097,17052,2.0,93.693,0.1369662,2.559548,0.01980331,1.166843,0.7848775,-0.4226424,3.041192,-9.197748e-05,0.7543576,0.2555281,0.8038301
15178,3099,18125,1.0,93.7639,0.09528986,3.295308,0.01932484,1.171849,0.7733259,-1.029245,2.975078,-0.000287934,0.8188173,0.1927299,0.9036051
15180,3101,19329,1.0,92.5336,0.07985207,3.715431,0.02045766,1.162891,0.7387868,-0.9782233,2.851308,-0.0001577997,0.7956666,0.184963,0.9523417
15183,3104,15134,1.0,91.9675,0.08696396,3.70306,0.02038797,1.070121,0.7743812,-1.350808,2.992616,-0.0002746615,1.000012,0.1800936,0.9804241
15194,3115,18160,6.0,92.2916,0.06303006,4.468769,0.0196318,0.9367059,0.7434424,-1.170169,2.974053,-0.0003576042,1.130484,0.1507237,1.069868
15195,3116,19415,1.0,94.8495,0.07272632,4.30711,0.01927875,0.9057675,0.7640988,-1.362547,2.971446,-0.0003565958,1.142842,0.1586875,1.096985
15200,3121,17599,2.0,92.0688,0.08738117,3.603578,0.02075979,1.095115,0.7773236,-1.085598,2.290329,-0.0002242701,0.9188213,0.1800386,0.9433613
15207,3128,15875,6.0,91.153,0.07935216,4.067421,0.01923185,0.9381547,0.8120585,-1.288483,2.805118,-9.610419e-05,0.9036092,0.1504736,1.056878
15217,3138,16076,1.0,90.5998,0.1482037,2.701415,0.02011249,0.8967888,0.7700991,-0.6005969,2.445592,-0.0001562181,0.8537074,0.2848993,0.7933044
15219,3140,19790,3.0,90.4527,0.1686822,2.585156,0.02207487,0.8783848,0.8167461,-0.2707856,2.402196,-9.182765e-05,0.8586161,0.2869264,0.8003724
15220,3141,19518,2.0,93.202,0.1377321,2.959,0.02255223,0.9617215,0.7753302,-0.2118694,2.413559,-8.990309e-05,0.8488712,0.2677068,0.8730378
15229,3150,18982,18.0,93.9396,0.1095654,3.38377,0.02237201,0.9680061,0.7900355,0.4619932,2.428239,-0.0002583598,0.8722078,0.2124173,0.9334351
15230,3151,17450,3.0,93.8024,0.1095654,3.38377,0.02237201,0.9680061,0.7900355,0.4619932,2.385001,-0.0002759074,0.9019787,0.2124173,0.9334351
15231,3152,17333,6.0,94.0217,0.1367782,2.950996,0.02218574,0.9352161,0.7711355,0.5034617,2.381424,-0.0002771538,0.9027816,0.2684068,0.8569781
15238,3159,15158,1.0,100.428,0.1227624,2.540343,0.02204636,1.112922,0.7646143,0.404811,2.729963,0.0001830134,1.307058,0.2487926,0.7035577
15242,3163,17247,7.0,96.5127,0.1111714,3.046545,0.0228316,1.071752,0.7866716,0.4243003,2.976296,0.0002491782,1.288875,0.2175756,0.8301083
15250,3171,19040,1.0,93.9011,0.1507029,2.677349,0.02411399,0.8472612,0.7666068,0.4332576,2.284661,0.0001874587,1.001054,0.2985625,0.7520735
15256,3177,19701,2.0,93.2315,0.1401047,2.519169,0.02527778,0.9431538,0.6839975,-1.264794,2.625067,0.0001187494,1.193045,0.3548695,0.6683262
15264,3185,19863,2.0,91.5976,0.1018952,3.384685,0.02384163,0.8829868,0.7020483,-1.060395,2.573947,-0.0001964377,0.9171041,0.2564175,0.8336162
15268,3189,18494,2.0,93.7662,0.1110137,3.251944,0.02435959,0.9054637,0.7553478,-1.658015,2.334269,0.0002319712,1.185031,0.2383969,0.8396193
15280,3201,18531,1.0,92.3881,0.1480439,2.573626,0.02180476,0.8079926,0.7283998,-1.307239,2.539771,-2.303651e-05,0.9419833,0.3213412,0.6994527
15283,3204,19432,1.0,90.263,0.1473026,2.687768,0.02400175,0.9318466,0.7410802,-0.8609998,2.440742,-3.920812e-05,0.9311088,0.3130891,0.7681716
15290,3211,15835,4.0,95.334,0.18882,1.896965,0.02428793,0.9679368,0.6997918,-0.0635506,2.317332,0.0002987699,0.6629517,0.4364884,0.5934577
15299,3220,19178,1.0,95.1771,0.1846106,2.019745,0.0224108,0.8539715,0.6667813,0.02018715,2.492198,-9.430842e-05,0.680767,0.4670868,0.5918728
15304,3225,18441,3.0,92.9597,0.1149,3.077796,0.01925082,0.8856172,0.6495764,-0.8964026,2.624604,0.0001518803,0.8423592,0.3194576,0.7937214
15312,3233,15627,7.0,90.8073,0.1651962,2.458637,0.01964383,0.888174,0.7476988,-0.6034193,2.892754,-7.675973e-05,0.9731319,0.3317825,0.7424804
15319,3240,18663,2.0,90.9691,0.1577177,2.105518,0.01881741,1.075314,0.704803,-0.6897301,2.325567,0.000185412,0.9201839,0.3566789,0.6514935
15323,3244,16686,3.0,91.3861,0.1501681,2.47545,0.02210251,0.9553331,0.6904937,-0.8827649,2.254662,0.0001265136,0.8790102,0.3626707,0.702304
15325,3246,18942,7.0,91.038,0.1292135,2.73941,0.02168893,0.9576548,0.6729606,-0.9589875,2.311722,0.0001851561,1.073774,0.3346316,0.7308061
15326,3247,17318,1.0,91.763,0.1292135,2.73941,0.02168893,0.9576548,0.6729606,-0.9589875,2.819829,0.0001355019,0.9151665,0.3346316,0.7308061
15333,3254,19689,1.0,91.1384,0.08875617,3.253266,0.02430244,1.175512,0.6465285,-0.3076222,2.301026,-0.0001232011,1.030303,0.2720167,0.7710232
15334,3255,16775,2.0,90.6407,0.08875617,3.253266,0.02430244,1.175512,0.6465285,-0.3076222,2.523237,-4.672016e-05,1.093887,0.2720167,0.7710232
15338,3259,18062,5.0,93.0539,0.08560446,3.177766,0.02384443,1.298718,0.6517051,0.423105,2.837351,-2.696179e-05,0.9941817,0.2592135,0.7622557
