,index,Index,N,-logL,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
61185,462,11506,8.0,92.1948,0.1000534,3.35991,0.02160166,1.228861,0.7898503,0.4605619,2.244275,-0.0001897002,0.9705274,0.1960352,0.9779099
61191,468,10592,1.0,91.0108,0.1421549,2.708319,0.02159523,0.9176272,0.7034704,0.2196824,2.299475,0.000111028,0.951341,0.3321965,0.758933
61194,471,14888,5.0,92.4884,0.1059035,2.956208,0.02265514,1.026569,0.659596,-0.1987428,2.298175,0.0001192827,0.9678777,0.2969722,0.7263114
61197,474,12843,4.0,93.857,0.1220113,2.701285,0.02328168,1.051103,0.6881825,-0.07151111,2.362022,-0.0001127786,1.315721,0.3081473,0.7125931
61200,477,13054,1.0,94.7367,0.1001941,3.218011,0.02347625,1.144085,0.6424077,-0.1039363,2.51083,2.062164e-05,1.200474,0.3012314,0.8212274
61201,478,13208,3.0,93.8199,0.06634143,3.846036,0.02195906,1.188976,0.6656991,-0.5942322,2.533673,2.005453e-05,1.222867,0.2007076,0.8580836
61206,483,14806,50.0,93.8073,0.05674636,4.699884,0.02248035,0.846317,0.7158425,-0.667059,2.912672,-0.0001663303,1.256501,0.1558667,1.04262
61214,491,13627,12.0,89.3558,0.1098508,3.390341,0.02271152,1.061199,0.8171684,-0.7524247,2.359262,-3.131209e-06,1.021202,0.1994813,0.9808034
61221,498,14256,9.0,91.4103,0.1766836,2.125559,0.0207755,1.110624,0.7897206,0.4244876,2.834487,1.757287e-05,1.114226,0.3176469,0.7324698
61224,501,10850,4.0,93.0917,0.1993897,1.753627,0.020197,1.141921,0.8008425,0.6915929,3.03813,0.0001722771,1.049938,0.343387,0.6678635
61229,506,11833,4.0,91.4406,0.1656119,2.482744,0.01982432,1.020612,0.8106345,0.1489809,2.320952,0.0002337934,0.8480412,0.283172,0.8173357
61236,513,10002,7.0,91.415,0.1035393,3.093806,0.0188858,1.138403,0.6925939,-0.8176792,2.061403,0.0003575006,1.021845,0.2565619,0.8365879
61237,514,10674,3.0,91.8133,0.1337089,2.394033,0.01931945,1.137719,0.6873306,-0.4906309,2.024783,0.0003530145,1.007849,0.3252855,0.6927901
61240,517,13515,3.0,92.2533,0.1391225,2.323482,0.01899459,1.11858,0.6493847,-0.5202435,2.611879,-0.0002399454,0.8325872,0.3764786,0.6684146
61241,518,10210,1.0,91.525,0.1391225,2.323482,0.01899459,1.11858,0.6493847,-0.5202435,2.622533,-9.906805e-05,0.8131496,0.3764786,0.6684146
61244,521,10838,3.0,91.2348,0.1515906,2.241409,0.02117023,1.031794,0.640053,-0.5177984,2.915776,-7.306441e-05,0.8617595,0.4232817,0.636986
61252,529,11182,6.0,90.8835,0.1363169,2.485393,0.02120408,1.112714,0.7066766,-0.5945364,2.017365,6.684852e-05,1.208391,0.3167155,0.7216948
61253,530,14932,2.0,90.9969,0.125648,2.803055,0.0206377,1.080827,0.7205743,-0.6787777,2.045597,6.929253e-05,1.210363,0.2829779,0.7999709
61255,532,11823,52.0,89.8268,0.125648,2.803055,0.0206377,1.080827,0.7205743,-0.6787777,2.019476,8.200801e-06,1.164713,0.2829779,0.7999709
61256,533,14461,9.0,89.8187,0.125648,2.803055,0.0206377,1.080827,0.7205743,-0.6787777,2.528541,-1.076505e-05,1.075037,0.2829779,0.7999709
61258,535,11130,3.0,91.2084,0.1493602,2.573424,0.01942501,0.942893,0.7312483,-0.8638352,2.093425,0.0001984543,1.154145,0.3168538,0.757357
61260,537,10653,9.0,89.301,0.1454376,2.809589,0.02107504,0.9608419,0.8011586,-0.6380657,2.160865,-9.818903e-06,1.102746,0.2604276,0.85359
61263,540,10887,4.0,90.1556,0.1394592,2.625669,0.02072894,1.124925,0.7862355,-0.5116176,2.052026,-4.329867e-05,1.077395,0.2601764,0.8181095
61273,550,14285,9.0,93.0041,0.08438118,3.722838,0.02031971,1.105998,0.7780665,-0.87952,2.647749,0.0002533038,0.7814209,0.1740126,0.983746
61280,557,11783,7.0,90.9563,0.09071166,3.821017,0.01949551,1.044976,0.7773031,-0.8390353,2.580686,1.890891e-05,0.9257503,0.1834679,1.071689
61287,564,14765,9.0,93.0858,0.09745677,3.273598,0.0193041,1.202638,0.7665624,-1.377105,2.049414,-0.0002389585,1.277969,0.1997982,0.9199789
61288,565,14836,5.0,93.5717,0.1058099,3.078367,0.02023881,1.16378,0.7551928,-1.323224,2.054381,-0.000232683,1.274819,0.2221449,0.8599837
61294,571,11572,2.0,90.777,0.1893597,1.991997,0.01908713,0.9559642,0.7518592,-0.9155563,2.503865,-0.0001143842,1.083044,0.3698812,0.6562836
61295,572,11486,7.0,90.4924,0.1893597,1.991997,0.01908713,0.9559642,0.7518592,-0.9155563,2.462863,5.208273e-05,1.110112,0.3698812,0.6562836
61297,574,10557,2.0,91.3752,0.1577325,2.429535,0.01916805,1.041903,0.7368067,-0.712562,2.381884,0.0001815878,1.067602,0.3270398,0.7634515
61304,581,14057,2.0,90.7655,0.1354268,2.928595,0.01981122,0.8341187,0.7654969,-0.7817221,2.607016,0.0001132587,0.8673682,0.266017,0.8201833
61305,582,11031,1.0,91.7686,0.1646415,2.531314,0.01913209,0.7819247,0.7453157,-0.6757159,2.617817,0.0001114745,0.8634449,0.3319879,0.7362018
61311,588,11130,3.0,92.0574,0.1675079,2.263697,0.02025387,0.8856305,0.7651638,-0.5939404,2.383171,-0.0001073806,1.036819,0.3217997,0.6790701
61312,589,13375,9.0,90.9969,0.1921389,1.920083,0.01972824,0.9762164,0.7800461,-0.5145045,2.303737,-0.0001273504,1.045155,0.349254,0.6491576
61316,593,12043,9.0,92.214,0.1632002,2.48677,0.01922841,0.8681909,0.8050601,-1.248288,2.096752,-9.627202e-05,1.180667,0.2824667,0.7562838
61320,597,10345,8.0,91.8943,0.2025704,2.279695,0.02150347,0.7739012,0.7874655,-1.043617,2.245046,-0.0001590515,1.103185,0.3623889,0.7187704
61322,599,11463,5.0,91.5241,0.2038206,2.062477,0.02223915,0.8516487,0.7826172,-1.183732,2.263939,-3.483306e-05,1.062598,0.3701351,0.6668364
61323,600,14806,2.0,92.0044,0.2038206,2.062477,0.02223915,0.8516487,0.7826172,-1.183732,2.568725,-0.0001892552,1.154055,0.3701351,0.6668364
61327,604,11410,1.0,94.4553,0.1910965,2.201858,0.01997893,0.8378491,0.7367838,-0.9932718,2.355722,-5.531241e-05,0.6993915,0.3900147,0.6854926
61331,608,14754,1.0,91.5597,0.2094371,2.051512,0.01959042,0.8435151,0.7381597,-0.5026875,2.656569,-0.0001405422,1.046736,0.4215089,0.6686116
61332,609,10423,3.0,92.9223,0.2094371,2.051512,0.01959042,0.8435151,0.7381597,-0.5026875,3.073723,-0.0002460146,1.013124,0.4215089,0.6686116
61334,611,14440,1.0,92.1989,0.2320567,1.970249,0.02187164,0.8353004,0.7785221,-0.1564038,2.802301,-4.944237e-05,0.87629,0.4200195,0.6734153
61335,612,10213,26.0,90.9174,0.2320567,1.970249,0.02187164,0.8353004,0.7785221,-0.1564038,2.308877,0.0002683543,0.9356101,0.4200195,0.6734153
61338,615,14759,5.0,91.8851,0.2234161,1.898311,0.02258178,0.9002955,0.7971643,0.0782977,2.085363,0.0002732464,0.8438955,0.3881248,0.6611969
61340,617,11579,1.0,94.4026,0.2234161,1.898311,0.02258178,0.9002955,0.7971643,0.0782977,2.307098,0.0003375289,0.6942743,0.3881248,0.6611969
61341,618,10595,6.0,94.3129,0.2208726,1.935892,0.02153474,0.8395323,0.7641215,-0.1236393,2.372825,0.0003473091,0.6967273,0.4162684,0.6455102
61354,631,14939,7.0,92.3119,0.2063265,1.984288,0.01892267,0.916629,0.7607984,-0.217464,2.370226,-0.0001398745,0.7790449,0.390269,0.6734347
61358,635,12329,2.0,92.2872,0.2343777,2.064956,0.01913358,0.7373718,0.8176804,-0.5356191,2.815832,6.573379e-05,0.7355077,0.38013,0.6966005
61364,641,11177,5.0,89.9878,0.2343777,2.064956,0.01913358,0.7373718,0.8176804,-0.5356191,2.253513,-6.985223e-05,0.9847596,0.38013,0.6966005
61365,642,11637,12.0,90.2744,0.2319784,2.035359,0.02139736,0.7397679,0.7878358,-0.1417071,2.243766,-6.464507e-05,0.9631497,0.4092571,0.6684473
61370,647,10983,1.0,92.8463,0.1945785,2.059297,0.01998734,0.7620135,0.7345135,-0.4568539,2.822538,0.0001932106,0.8551991,0.3988988,0.6224586
61374,651,11968,4.0,90.5538,0.1908778,2.098859,0.01936257,0.8897176,0.7184582,-0.41683,2.297319,0.0002758169,1.10019,0.4085467,0.6635196
61375,652,12766,13.0,91.4081,0.2013083,2.272352,0.02121003,0.7650061,0.7573408,-0.295155,2.303009,0.0002839201,1.099602,0.3890796,0.7052333
61376,653,14468,1.0,92.2275,0.2013083,2.272352,0.02121003,0.7650061,0.7573408,-0.295155,2.328889,-0.0001104602,1.081851,0.3890796,0.7052333
61378,655,12427,6.0,93.8715,0.1975664,2.241956,0.02171393,0.776293,0.7347814,-0.2571622,2.540857,-0.0004117655,0.997068,0.4073402,0.6840305
61382,659,10115,20.0,90.2713,0.1975664,2.241956,0.02171393,0.776293,0.7347814,-0.2571622,2.740522,-1.121039e-05,0.9026942,0.4073402,0.6840305
61384,661,14647,13.0,90.5365,0.173551,2.575894,0.0213478,0.7610064,0.7573124,-0.3648023,2.770906,-5.024848e-06,0.9017557,0.340951,0.7587207
61385,662,13490,11.0,90.8512,0.173551,2.575894,0.0213478,0.7610064,0.7573124,-0.3648023,2.318469,-2.014202e-05,0.9123132,0.340951,0.7587207
61388,665,11365,6.0,91.1863,0.113039,3.082917,0.02198406,0.9632539,0.7405483,-0.927149,2.289506,-1.791187e-05,0.9361138,0.247382,0.8125976
61389,666,13363,1.0,91.4223,0.09352479,3.690178,0.02107958,0.847218,0.7654949,-1.289099,2.369292,-4.829422e-06,0.9487853,0.1966757,0.9340715
61391,668,13340,4.0,92.6341,0.1565884,2.732014,0.02051859,0.7345731,0.7872646,-1.472597,2.345743,-6.818797e-06,0.9696661,0.2867945,0.7763922
61392,669,12325,2.0,93.1137,0.1565884,2.732014,0.02051859,0.7345731,0.7872646,-1.472597,2.338774,0.0001639534,0.9850319,0.2867945,0.7763922
61395,672,10315,1.0,90.6669,0.09624632,3.499815,0.01961874,1.000504,0.742422,-1.04068,2.311331,0.000145411,0.9532214,0.2113774,0.9281191
61402,679,14594,2.0,93.0349,0.1426993,2.5723,0.02423189,1.229653,0.7952652,-0.4739603,2.604808,3.128597e-05,0.8185475,0.2649635,0.832951
61404,681,12047,5.0,93.9679,0.1426993,2.5723,0.02423189,1.229653,0.7952652,-0.4739603,2.563477,0.0004601478,0.9964725,0.2649635,0.832951
61405,682,13832,1.0,93.1873,0.181038,1.966239,0.02395786,1.174775,0.760776,-0.2671265,2.567761,0.0004587817,0.9878001,0.355299,0.6847567
61407,684,13281,2.0,93.599,0.1613073,2.027739,0.02124892,1.203284,0.7296979,-0.3106057,2.630579,0.0004600999,0.9749671,0.3440646,0.6708018
61412,689,13023,3.0,92.623,0.1464847,2.187042,0.02453957,1.228574,0.706365,0.5822851,3.061782,-2.772447e-05,0.9371505,0.3440582,0.6686022
61417,694,12642,2.0,91.0808,0.1735363,2.194832,0.02500917,0.97707,0.6796534,0.05352226,3.043572,-0.0001834003,1.054603,0.4312128,0.6515527
